,price.amount
2023-05-26 08:00:00+00:00,38.54
2023-05-26 09:00:00+00:00,4.02
2023-05-26 10:00:00+00:00,-3.91
2023-05-26 11:00:00+00:00,-25.34
2023-05-26 12:00:00+00:00,-19.9
2023-05-26 13:00:00+00:00,-10.01
2023-05-26 14:00:00+00:00,-3.9
2023-05-26 15:00:00+00:00,44.9
2023-05-26 16:00:00+00:00,80.9
2023-05-26 17:00:00+00:00,80.49
2023-05-26 18:00:00+00:00,113.98
2023-05-26 19:00:00+00:00,109.46
2023-05-26 20:00:00+00:00,99.5
2023-05-26 21:00:00+00:00,92.5
2023-05-26 22:00:00+00:00,89.72
2023-05-26 23:00:00+00:00,83.51
2023-05-27 00:00:00+00:00,84.73
2023-05-27 01:00:00+00:00,86.0
2023-05-27 02:00:00+00:00,89.82
2023-05-27 03:00:00+00:00,88.62
2023-05-27 04:00:00+00:00,82.7
2023-05-27 05:00:00+00:00,82.99
2023-05-27 06:00:00+00:00,72.61
2023-05-27 07:00:00+00:00,55.06
2023-05-27 08:00:00+00:00,16.37
2023-05-27 09:00:00+00:00,1.45
2023-05-27 10:00:00+00:00,0.0
2023-05-27 11:00:00+00:00,-13.16
2023-05-27 12:00:00+00:00,-26.36
2023-05-27 13:00:00+00:00,-200.0
2023-05-27 14:00:00+00:00,2.26
2023-05-27 15:00:00+00:00,55.08
2023-05-27 16:00:00+00:00,84.85
2023-05-27 17:00:00+00:00,90.67
2023-05-27 18:00:00+00:00,104.97
2023-05-27 19:00:00+00:00,112.45
2023-05-27 20:00:00+00:00,99.96
2023-05-27 21:00:00+00:00,94.71
2023-05-27 22:00:00+00:00,87.09
2023-05-27 23:00:00+00:00,84.0
2023-05-28 00:00:00+00:00,81.92
2023-05-28 01:00:00+00:00,77.87
2023-05-28 02:00:00+00:00,77.86
2023-05-28 03:00:00+00:00,76.47
2023-05-28 04:00:00+00:00,71.82
2023-05-28 05:00:00+00:00,64.97
2023-05-28 06:00:00+00:00,37.7
2023-05-28 07:00:00+00:00,0.0
2023-05-28 08:00:00+00:00,-4.89
2023-05-28 09:00:00+00:00,-27.87
2023-05-28 10:00:00+00:00,-101.6
2023-05-28 11:00:00+00:00,-235.96
2023-05-28 12:00:00+00:00,-400.0
2023-05-28 13:00:00+00:00,-162.55
2023-05-28 14:00:00+00:00,-23.51
2023-05-28 15:00:00+00:00,-0.06
2023-05-28 16:00:00+00:00,50.0
2023-05-28 17:00:00+00:00,72.9
2023-05-28 18:00:00+00:00,80.29
2023-05-28 19:00:00+00:00,78.01
2023-05-28 20:00:00+00:00,73.89
2023-05-28 21:00:00+00:00,69.5
2023-05-28 22:00:00+00:00,59.23
2023-05-28 23:00:00+00:00,53.9
2023-05-29 00:00:00+00:00,51.82
2023-05-29 01:00:00+00:00,48.19
2023-05-29 02:00:00+00:00,53.4
2023-05-29 03:00:00+00:00,62.04
2023-05-29 04:00:00+00:00,66.3
2023-05-29 05:00:00+00:00,58.71
2023-05-29 06:00:00+00:00,29.92
2023-05-29 07:00:00+00:00,0.0
2023-05-29 08:00:00+00:00,-2.11
2023-05-29 09:00:00+00:00,-40.0
2023-05-29 10:00:00+00:00,-97.12
2023-05-29 11:00:00+00:00,-161.7
2023-05-29 12:00:00+00:00,-185.86
2023-05-29 13:00:00+00:00,-110.0
2023-05-29 14:00:00+00:00,-19.97
2023-05-29 15:00:00+00:00,-9.79
2023-05-29 16:00:00+00:00,17.26
2023-05-29 17:00:00+00:00,72.51
2023-05-29 18:00:00+00:00,84.41
2023-05-29 19:00:00+00:00,85.59
2023-05-29 20:00:00+00:00,80.65
2023-05-29 21:00:00+00:00,74.2
2023-05-29 22:00:00+00:00,75.02
2023-05-29 23:00:00+00:00,71.05
2023-05-30 00:00:00+00:00,68.9
2023-05-30 01:00:00+00:00,68.29
2023-05-30 02:00:00+00:00,74.1
2023-05-30 03:00:00+00:00,84.14
2023-05-30 04:00:00+00:00,95.19
2023-05-30 05:00:00+00:00,115.67
2023-05-30 06:00:00+00:00,108.64
2023-05-30 07:00:00+00:00,90.06
2023-05-30 08:00:00+00:00,82.37
2023-05-30 09:00:00+00:00,70.3
2023-05-30 10:00:00+00:00,64.7
2023-05-30 11:00:00+00:00,57.58
2023-05-30 12:00:00+00:00,56.57
2023-05-30 13:00:00+00:00,61.43
2023-05-30 14:00:00+00:00,69.29
2023-05-30 15:00:00+00:00,87.35
2023-05-30 16:00:00+00:00,89.35
2023-05-30 17:00:00+00:00,122.66
2023-05-30 18:00:00+00:00,132.1
2023-05-30 19:00:00+00:00,94.55
2023-05-30 20:00:00+00:00,97.17
2023-05-30 21:00:00+00:00,89.65
2023-05-30 22:00:00+00:00,85.92
2023-05-30 23:00:00+00:00,81.36
2023-05-31 00:00:00+00:00,74.2
2023-05-31 01:00:00+00:00,78.09
2023-05-31 02:00:00+00:00,82.24
2023-05-31 03:00:00+00:00,88.92
2023-05-31 04:00:00+00:00,83.98
2023-05-31 05:00:00+00:00,105.5
2023-05-31 06:00:00+00:00,75.03
2023-05-31 07:00:00+00:00,86.41
2023-05-31 08:00:00+00:00,66.92
2023-05-31 09:00:00+00:00,46.5
2023-05-31 10:00:00+00:00,5.48
2023-05-31 11:00:00+00:00,-3.89
2023-05-31 12:00:00+00:00,-1.27
2023-05-31 13:00:00+00:00,-0.77
2023-05-31 14:00:00+00:00,20.2
2023-05-31 15:00:00+00:00,51.87
2023-05-31 16:00:00+00:00,74.9
2023-05-31 17:00:00+00:00,87.0
2023-05-31 18:00:00+00:00,105.5
2023-05-31 19:00:00+00:00,103.08
2023-05-31 20:00:00+00:00,94.29
2023-05-31 21:00:00+00:00,81.9
2023-05-31 22:00:00+00:00,84.15
2023-05-31 23:00:00+00:00,74.3
2023-06-01 00:00:00+00:00,70.1
2023-06-01 01:00:00+00:00,66.51
2023-06-01 02:00:00+00:00,67.66
2023-06-01 03:00:00+00:00,79.8
2023-06-01 04:00:00+00:00,95.89
2023-06-01 05:00:00+00:00,104.45
2023-06-01 06:00:00+00:00,99.07
2023-06-01 07:00:00+00:00,87.3
2023-06-01 08:00:00+00:00,68.19
2023-06-01 09:00:00+00:00,59.92
2023-06-01 10:00:00+00:00,35.4
2023-06-01 11:00:00+00:00,9.34
2023-06-01 12:00:00+00:00,2.97
2023-06-01 13:00:00+00:00,0.1
2023-06-01 14:00:00+00:00,55.6
2023-06-01 15:00:00+00:00,71.99
2023-06-01 16:00:00+00:00,76.1
2023-06-01 17:00:00+00:00,87.94
2023-06-01 18:00:00+00:00,114.2
2023-06-01 19:00:00+00:00,103.43
2023-06-01 20:00:00+00:00,95.41
2023-06-01 21:00:00+00:00,86.53
2023-06-01 22:00:00+00:00,83.59
2023-06-01 23:00:00+00:00,79.4
2023-06-02 00:00:00+00:00,79.5
2023-06-02 01:00:00+00:00,76.62
2023-06-02 02:00:00+00:00,80.1
2023-06-02 03:00:00+00:00,88.74
2023-06-02 04:00:00+00:00,101.5
2023-06-02 05:00:00+00:00,103.34
2023-06-02 06:00:00+00:00,95.9
2023-06-02 07:00:00+00:00,84.37
2023-06-02 08:00:00+00:00,72.09
2023-06-02 09:00:00+00:00,63.15
2023-06-02 10:00:00+00:00,56.06
2023-06-02 11:00:00+00:00,42.61
2023-06-02 12:00:00+00:00,36.82
2023-06-02 13:00:00+00:00,44.9
2023-06-02 14:00:00+00:00,58.27
2023-06-02 15:00:00+00:00,76.62
2023-06-02 16:00:00+00:00,85.2
2023-06-02 17:00:00+00:00,98.7
2023-06-02 18:00:00+00:00,107.74
2023-06-02 19:00:00+00:00,101.09
2023-06-02 20:00:00+00:00,92.56
2023-06-02 21:00:00+00:00,85.06
2023-06-02 22:00:00+00:00,84.95
2023-06-02 23:00:00+00:00,80.3
2023-06-03 00:00:00+00:00,77.79
2023-06-03 01:00:00+00:00,75.2
2023-06-03 02:00:00+00:00,80.35
2023-06-03 03:00:00+00:00,78.51
2023-06-03 04:00:00+00:00,77.64
2023-06-03 05:00:00+00:00,73.63
2023-06-03 06:00:00+00:00,70.0
2023-06-03 07:00:00+00:00,59.97
2023-06-03 08:00:00+00:00,27.36
2023-06-03 09:00:00+00:00,5.0
2023-06-03 10:00:00+00:00,-0.01
2023-06-03 11:00:00+00:00,-10.0
2023-06-03 12:00:00+00:00,-10.05
2023-06-03 13:00:00+00:00,-3.8
2023-06-03 14:00:00+00:00,0.01
2023-06-03 15:00:00+00:00,45.66
2023-06-03 16:00:00+00:00,75.0
2023-06-03 17:00:00+00:00,83.48
2023-06-03 18:00:00+00:00,94.08
2023-06-03 19:00:00+00:00,93.68
2023-06-03 20:00:00+00:00,87.23
2023-06-03 21:00:00+00:00,81.17
2023-06-03 22:00:00+00:00,81.12
2023-06-03 23:00:00+00:00,74.9
2023-06-04 00:00:00+00:00,72.51
2023-06-04 01:00:00+00:00,71.61
2023-06-04 02:00:00+00:00,73.0
2023-06-04 03:00:00+00:00,72.11
2023-06-04 04:00:00+00:00,68.97
2023-06-04 05:00:00+00:00,64.77
2023-06-04 06:00:00+00:00,50.81
2023-06-04 07:00:00+00:00,21.93
2023-06-04 08:00:00+00:00,5.11
2023-06-04 09:00:00+00:00,0.0
2023-06-04 10:00:00+00:00,-14.43
2023-06-04 11:00:00+00:00,-81.54
2023-06-04 12:00:00+00:00,-40.23
2023-06-04 13:00:00+00:00,-25.0
2023-06-04 14:00:00+00:00,0.0
2023-06-04 15:00:00+00:00,34.5
2023-06-04 16:00:00+00:00,78.21
2023-06-04 17:00:00+00:00,82.0
2023-06-04 18:00:00+00:00,94.0
2023-06-04 19:00:00+00:00,100.0
2023-06-04 20:00:00+00:00,97.66
2023-06-04 21:00:00+00:00,86.98
2023-06-04 22:00:00+00:00,78.71
2023-06-04 23:00:00+00:00,71.1
2023-06-05 00:00:00+00:00,70.07
2023-06-05 01:00:00+00:00,71.03
2023-06-05 02:00:00+00:00,74.07
2023-06-05 03:00:00+00:00,77.0
2023-06-05 04:00:00+00:00,84.9
2023-06-05 05:00:00+00:00,97.91
2023-06-05 06:00:00+00:00,99.95
2023-06-05 07:00:00+00:00,83.55
2023-06-05 08:00:00+00:00,75.0
2023-06-05 09:00:00+00:00,70.08
2023-06-05 10:00:00+00:00,68.35
2023-06-05 11:00:00+00:00,61.75
2023-06-05 12:00:00+00:00,62.0
2023-06-05 13:00:00+00:00,64.0
2023-06-05 14:00:00+00:00,65.3
2023-06-05 15:00:00+00:00,81.71
2023-06-05 16:00:00+00:00,76.12
2023-06-05 17:00:00+00:00,84.9
2023-06-05 18:00:00+00:00,119.0
2023-06-05 19:00:00+00:00,120.5
2023-06-05 20:00:00+00:00,101.02
2023-06-05 21:00:00+00:00,88.0
2023-06-05 22:00:00+00:00,80.23
2023-06-05 23:00:00+00:00,79.12
2023-06-06 00:00:00+00:00,78.62
2023-06-06 01:00:00+00:00,81.0
2023-06-06 02:00:00+00:00,65.0
2023-06-06 03:00:00+00:00,79.34
2023-06-06 04:00:00+00:00,72.6
2023-06-06 05:00:00+00:00,108.7
2023-06-06 06:00:00+00:00,111.8
2023-06-06 07:00:00+00:00,94.9
2023-06-06 08:00:00+00:00,84.38
2023-06-06 09:00:00+00:00,82.05
2023-06-06 10:00:00+00:00,74.36
2023-06-06 11:00:00+00:00,43.1
2023-06-06 12:00:00+00:00,64.57
2023-06-06 13:00:00+00:00,49.87
2023-06-06 14:00:00+00:00,61.84
2023-06-06 15:00:00+00:00,79.83
2023-06-06 16:00:00+00:00,91.97
2023-06-06 17:00:00+00:00,78.24
2023-06-06 18:00:00+00:00,84.9
2023-06-06 19:00:00+00:00,114.41
2023-06-06 20:00:00+00:00,98.97
2023-06-06 21:00:00+00:00,89.99
2023-06-06 22:00:00+00:00,89.66
2023-06-06 23:00:00+00:00,78.36
2023-06-07 00:00:00+00:00,72.4
2023-06-07 01:00:00+00:00,88.76
2023-06-07 02:00:00+00:00,79.86
2023-06-07 03:00:00+00:00,80.19
2023-06-07 04:00:00+00:00,76.0
2023-06-07 05:00:00+00:00,97.2
2023-06-07 06:00:00+00:00,111.25
2023-06-07 07:00:00+00:00,94.22
2023-06-07 08:00:00+00:00,91.6
2023-06-07 09:00:00+00:00,85.69
2023-06-07 10:00:00+00:00,79.95
2023-06-07 11:00:00+00:00,70.3
2023-06-07 12:00:00+00:00,73.2
2023-06-07 13:00:00+00:00,72.26
2023-06-07 14:00:00+00:00,78.8
2023-06-07 15:00:00+00:00,75.7
2023-06-07 16:00:00+00:00,97.0
2023-06-07 17:00:00+00:00,99.93
2023-06-07 18:00:00+00:00,117.8
2023-06-07 19:00:00+00:00,112.3
2023-06-07 20:00:00+00:00,104.89
2023-06-07 21:00:00+00:00,94.9
2023-06-07 22:00:00+00:00,93.93
2023-06-07 23:00:00+00:00,89.26
2023-06-08 00:00:00+00:00,82.0
2023-06-08 01:00:00+00:00,72.92
2023-06-08 02:00:00+00:00,70.98
2023-06-08 03:00:00+00:00,80.94
2023-06-08 04:00:00+00:00,83.56
2023-06-08 05:00:00+00:00,90.9
2023-06-08 06:00:00+00:00,91.4
2023-06-08 07:00:00+00:00,83.77
2023-06-08 08:00:00+00:00,74.64
2023-06-08 09:00:00+00:00,68.5
2023-06-08 10:00:00+00:00,64.22
2023-06-08 11:00:00+00:00,63.3
2023-06-08 12:00:00+00:00,64.06
2023-06-08 13:00:00+00:00,67.93
2023-06-08 14:00:00+00:00,71.17
2023-06-08 15:00:00+00:00,76.1
2023-06-08 16:00:00+00:00,85.65
2023-06-08 17:00:00+00:00,99.94
2023-06-08 18:00:00+00:00,113.82
2023-06-08 19:00:00+00:00,105.02
2023-06-08 20:00:00+00:00,96.58
2023-06-08 21:00:00+00:00,91.0
2023-06-08 22:00:00+00:00,95.0
2023-06-08 23:00:00+00:00,89.7
2023-06-09 00:00:00+00:00,79.73
2023-06-09 01:00:00+00:00,76.0
2023-06-09 02:00:00+00:00,76.26
2023-06-09 03:00:00+00:00,88.66
2023-06-09 04:00:00+00:00,99.75
2023-06-09 05:00:00+00:00,103.97
2023-06-09 06:00:00+00:00,103.94
2023-06-09 07:00:00+00:00,91.39
2023-06-09 08:00:00+00:00,82.26
2023-06-09 09:00:00+00:00,75.43
2023-06-09 10:00:00+00:00,70.03
2023-06-09 11:00:00+00:00,61.11
2023-06-09 12:00:00+00:00,64.06
2023-06-09 13:00:00+00:00,68.39
2023-06-09 14:00:00+00:00,72.64
2023-06-09 15:00:00+00:00,80.63
2023-06-09 16:00:00+00:00,95.0
2023-06-09 17:00:00+00:00,104.12
2023-06-09 18:00:00+00:00,106.45
2023-06-09 19:00:00+00:00,104.12
2023-06-09 20:00:00+00:00,97.48
2023-06-09 21:00:00+00:00,86.0
2023-06-09 22:00:00+00:00,89.03
2023-06-09 23:00:00+00:00,84.1
2023-06-10 00:00:00+00:00,84.13
2023-06-10 01:00:00+00:00,80.32
2023-06-10 02:00:00+00:00,77.44
2023-06-10 03:00:00+00:00,79.87
2023-06-10 04:00:00+00:00,79.43
2023-06-10 05:00:00+00:00,85.0
2023-06-10 06:00:00+00:00,81.81
2023-06-10 07:00:00+00:00,59.71
2023-06-10 08:00:00+00:00,10.06
2023-06-10 09:00:00+00:00,-10.0
2023-06-10 10:00:00+00:00,-22.01
2023-06-10 11:00:00+00:00,-56.27
2023-06-10 12:00:00+00:00,-50.05
2023-06-10 13:00:00+00:00,-17.92
2023-06-10 14:00:00+00:00,-3.5
2023-06-10 15:00:00+00:00,44.5
2023-06-10 16:00:00+00:00,74.97
2023-06-10 17:00:00+00:00,86.16
2023-06-10 18:00:00+00:00,107.4
2023-06-10 19:00:00+00:00,112.49
2023-06-10 20:00:00+00:00,98.0
2023-06-10 21:00:00+00:00,87.3
2023-06-10 22:00:00+00:00,102.43
2023-06-10 23:00:00+00:00,90.0
2023-06-11 00:00:00+00:00,89.9
2023-06-11 01:00:00+00:00,77.0
2023-06-11 02:00:00+00:00,73.0
2023-06-11 03:00:00+00:00,73.0
2023-06-11 04:00:00+00:00,60.1
2023-06-11 05:00:00+00:00,48.92
2023-06-11 06:00:00+00:00,28.44
2023-06-11 07:00:00+00:00,15.9
2023-06-11 08:00:00+00:00,0.0
2023-06-11 09:00:00+00:00,-7.92
2023-06-11 10:00:00+00:00,-39.95
2023-06-11 11:00:00+00:00,-66.67
2023-06-11 12:00:00+00:00,-56.89
2023-06-11 13:00:00+00:00,-20.01
2023-06-11 14:00:00+00:00,-0.1
2023-06-11 15:00:00+00:00,27.92
2023-06-11 16:00:00+00:00,83.82
2023-06-11 17:00:00+00:00,99.91
2023-06-11 18:00:00+00:00,110.6
2023-06-11 19:00:00+00:00,125.6
2023-06-11 20:00:00+00:00,119.0
2023-06-11 21:00:00+00:00,98.9
2023-06-11 22:00:00+00:00,94.33
2023-06-11 23:00:00+00:00,85.08
2023-06-12 00:00:00+00:00,85.02
2023-06-12 01:00:00+00:00,81.63
2023-06-12 02:00:00+00:00,83.95
2023-06-12 03:00:00+00:00,95.08
2023-06-12 04:00:00+00:00,107.2
2023-06-12 05:00:00+00:00,126.36
2023-06-12 06:00:00+00:00,124.39
2023-06-12 07:00:00+00:00,106.01
2023-06-12 08:00:00+00:00,86.03
2023-06-12 09:00:00+00:00,64.41
2023-06-12 10:00:00+00:00,50.0
2023-06-12 11:00:00+00:00,42.56
2023-06-12 12:00:00+00:00,50.37
2023-06-12 13:00:00+00:00,71.04
2023-06-12 14:00:00+00:00,84.82
2023-06-12 15:00:00+00:00,97.6
2023-06-12 16:00:00+00:00,109.68
2023-06-12 17:00:00+00:00,133.04
2023-06-12 18:00:00+00:00,141.78
2023-06-12 19:00:00+00:00,116.93
2023-06-12 20:00:00+00:00,107.0
2023-06-12 21:00:00+00:00,98.1
2023-06-12 22:00:00+00:00,89.11
2023-06-12 23:00:00+00:00,82.78
2023-06-13 00:00:00+00:00,83.29
2023-06-13 01:00:00+00:00,82.75
2023-06-13 02:00:00+00:00,84.77
2023-06-13 03:00:00+00:00,90.04
2023-06-13 04:00:00+00:00,95.6
2023-06-13 05:00:00+00:00,117.2
2023-06-13 06:00:00+00:00,120.04
2023-06-13 07:00:00+00:00,103.12
2023-06-13 08:00:00+00:00,85.08
2023-06-13 09:00:00+00:00,74.99
2023-06-13 10:00:00+00:00,40.0
2023-06-13 11:00:00+00:00,30.43
2023-06-13 12:00:00+00:00,31.55
2023-06-13 13:00:00+00:00,60.04
2023-06-13 14:00:00+00:00,73.08
2023-06-13 15:00:00+00:00,84.6
2023-06-13 16:00:00+00:00,101.17
2023-06-13 17:00:00+00:00,111.95
2023-06-13 18:00:00+00:00,120.18
2023-06-13 19:00:00+00:00,114.81
2023-06-13 20:00:00+00:00,105.0
2023-06-13 21:00:00+00:00,98.38
2023-06-13 22:00:00+00:00,96.28
2023-06-13 23:00:00+00:00,88.68
2023-06-14 00:00:00+00:00,86.98
2023-06-14 01:00:00+00:00,86.25
2023-06-14 02:00:00+00:00,88.08
2023-06-14 03:00:00+00:00,97.66
2023-06-14 04:00:00+00:00,104.78
2023-06-14 05:00:00+00:00,135.08
2023-06-14 06:00:00+00:00,128.0
2023-06-14 07:00:00+00:00,103.32
2023-06-14 08:00:00+00:00,87.66
2023-06-14 09:00:00+00:00,77.79
2023-06-14 10:00:00+00:00,72.8
2023-06-14 11:00:00+00:00,74.8
2023-06-14 12:00:00+00:00,77.24
2023-06-14 13:00:00+00:00,76.51
2023-06-14 14:00:00+00:00,81.74
2023-06-14 15:00:00+00:00,96.3
2023-06-14 16:00:00+00:00,114.61
2023-06-14 17:00:00+00:00,130.0
2023-06-14 18:00:00+00:00,143.2
2023-06-14 19:00:00+00:00,138.03
2023-06-14 20:00:00+00:00,119.11
2023-06-14 21:00:00+00:00,108.41
2023-06-14 22:00:00+00:00,107.12
2023-06-14 23:00:00+00:00,102.77
2023-06-15 00:00:00+00:00,100.62
2023-06-15 01:00:00+00:00,100.38
2023-06-15 02:00:00+00:00,100.37
2023-06-15 03:00:00+00:00,99.9
2023-06-15 04:00:00+00:00,119.8
2023-06-15 05:00:00+00:00,135.94
2023-06-15 06:00:00+00:00,140.07
2023-06-15 07:00:00+00:00,116.0
2023-06-15 08:00:00+00:00,103.66
2023-06-15 09:00:00+00:00,98.02
2023-06-15 10:00:00+00:00,92.24
2023-06-15 11:00:00+00:00,90.0
2023-06-15 12:00:00+00:00,90.0
2023-06-15 13:00:00+00:00,92.01
2023-06-15 14:00:00+00:00,96.75
2023-06-15 15:00:00+00:00,104.9
2023-06-15 16:00:00+00:00,125.39
2023-06-15 17:00:00+00:00,155.0
2023-06-15 18:00:00+00:00,175.76
2023-06-15 19:00:00+00:00,169.42
2023-06-15 20:00:00+00:00,149.63
2023-06-15 21:00:00+00:00,125.0
2023-06-15 22:00:00+00:00,126.16
2023-06-15 23:00:00+00:00,121.61
2023-06-16 00:00:00+00:00,115.59
2023-06-16 01:00:00+00:00,112.69
2023-06-16 02:00:00+00:00,113.08
2023-06-16 03:00:00+00:00,117.76
2023-06-16 04:00:00+00:00,141.97
2023-06-16 05:00:00+00:00,153.56
2023-06-16 06:00:00+00:00,145.59
2023-06-16 07:00:00+00:00,124.16
2023-06-16 08:00:00+00:00,112.2
2023-06-16 09:00:00+00:00,108.99
2023-06-16 10:00:00+00:00,107.35
2023-06-16 11:00:00+00:00,95.31
2023-06-16 12:00:00+00:00,94.79
2023-06-16 13:00:00+00:00,101.65
2023-06-16 14:00:00+00:00,108.46
2023-06-16 15:00:00+00:00,115.04
2023-06-16 16:00:00+00:00,135.35
2023-06-16 17:00:00+00:00,161.17
2023-06-16 18:00:00+00:00,175.1
2023-06-16 19:00:00+00:00,170.39
2023-06-16 20:00:00+00:00,152.0
2023-06-16 21:00:00+00:00,138.71
2023-06-16 22:00:00+00:00,130.81
2023-06-16 23:00:00+00:00,122.8
2023-06-17 00:00:00+00:00,120.0
2023-06-17 01:00:00+00:00,116.44
2023-06-17 02:00:00+00:00,111.07
2023-06-17 03:00:00+00:00,110.0
2023-06-17 04:00:00+00:00,110.3
2023-06-17 05:00:00+00:00,108.04
2023-06-17 06:00:00+00:00,101.0
2023-06-17 07:00:00+00:00,95.6
2023-06-17 08:00:00+00:00,85.0
2023-06-17 09:00:00+00:00,69.99
2023-06-17 10:00:00+00:00,59.36
2023-06-17 11:00:00+00:00,48.4
2023-06-17 12:00:00+00:00,39.38
2023-06-17 13:00:00+00:00,56.08
2023-06-17 14:00:00+00:00,85.0
2023-06-17 15:00:00+00:00,101.52
2023-06-17 16:00:00+00:00,115.31
2023-06-17 17:00:00+00:00,137.79
2023-06-17 18:00:00+00:00,146.97
2023-06-17 19:00:00+00:00,154.2
2023-06-17 20:00:00+00:00,146.07
2023-06-17 21:00:00+00:00,136.65
2023-06-17 22:00:00+00:00,128.48
2023-06-17 23:00:00+00:00,117.85
2023-06-18 00:00:00+00:00,110.44
2023-06-18 01:00:00+00:00,108.86
2023-06-18 02:00:00+00:00,104.0
2023-06-18 03:00:00+00:00,102.59
2023-06-18 04:00:00+00:00,98.34
2023-06-18 05:00:00+00:00,92.06
2023-06-18 06:00:00+00:00,85.0
2023-06-18 07:00:00+00:00,78.17
2023-06-18 08:00:00+00:00,63.36
2023-06-18 09:00:00+00:00,53.65
2023-06-18 10:00:00+00:00,45.8
2023-06-18 11:00:00+00:00,29.38
2023-06-18 12:00:00+00:00,25.0
2023-06-18 13:00:00+00:00,49.0
2023-06-18 14:00:00+00:00,75.0
2023-06-18 15:00:00+00:00,93.63
2023-06-18 16:00:00+00:00,107.23
2023-06-18 17:00:00+00:00,129.9
2023-06-18 18:00:00+00:00,138.71
2023-06-18 19:00:00+00:00,137.11
2023-06-18 20:00:00+00:00,137.38
2023-06-18 21:00:00+00:00,117.6
2023-06-18 22:00:00+00:00,99.95
2023-06-18 23:00:00+00:00,93.66
2023-06-19 00:00:00+00:00,88.57
2023-06-19 01:00:00+00:00,89.66
2023-06-19 02:00:00+00:00,93.8
2023-06-19 03:00:00+00:00,95.87
2023-06-19 04:00:00+00:00,117.01
2023-06-19 05:00:00+00:00,133.85
2023-06-19 06:00:00+00:00,132.58
2023-06-19 07:00:00+00:00,115.62
2023-06-19 08:00:00+00:00,104.09
2023-06-19 09:00:00+00:00,97.24
2023-06-19 10:00:00+00:00,93.3
2023-06-19 11:00:00+00:00,90.01
2023-06-19 12:00:00+00:00,88.35
2023-06-19 13:00:00+00:00,94.21
2023-06-19 14:00:00+00:00,98.16
2023-06-19 15:00:00+00:00,110.08
2023-06-19 16:00:00+00:00,137.0
2023-06-19 17:00:00+00:00,170.07
2023-06-19 18:00:00+00:00,197.77
2023-06-19 19:00:00+00:00,175.78
2023-06-19 20:00:00+00:00,149.94
2023-06-19 21:00:00+00:00,135.0
2023-06-19 22:00:00+00:00,121.19
2023-06-19 23:00:00+00:00,110.63
2023-06-20 00:00:00+00:00,104.15
2023-06-20 01:00:00+00:00,101.29
2023-06-20 02:00:00+00:00,100.89
2023-06-20 03:00:00+00:00,101.07
2023-06-20 04:00:00+00:00,121.64
2023-06-20 05:00:00+00:00,143.34
2023-06-20 06:00:00+00:00,146.71
2023-06-20 07:00:00+00:00,130.94
2023-06-20 08:00:00+00:00,114.09
2023-06-20 09:00:00+00:00,101.98
2023-06-20 10:00:00+00:00,100.02
2023-06-20 11:00:00+00:00,89.9
2023-06-20 12:00:00+00:00,92.26
2023-06-20 13:00:00+00:00,99.9
2023-06-20 14:00:00+00:00,105.34
2023-06-20 15:00:00+00:00,118.63
2023-06-20 16:00:00+00:00,140.0
2023-06-20 17:00:00+00:00,160.59
2023-06-20 18:00:00+00:00,165.08
2023-06-20 19:00:00+00:00,150.0
2023-06-20 20:00:00+00:00,138.0
2023-06-20 21:00:00+00:00,120.24
2023-06-20 22:00:00+00:00,119.7
2023-06-20 23:00:00+00:00,110.77
2023-06-21 00:00:00+00:00,104.8
2023-06-21 01:00:00+00:00,103.92
2023-06-21 02:00:00+00:00,103.76
2023-06-21 03:00:00+00:00,107.02
2023-06-21 04:00:00+00:00,126.56
2023-06-21 05:00:00+00:00,137.67
2023-06-21 06:00:00+00:00,144.55
2023-06-21 07:00:00+00:00,126.16
2023-06-21 08:00:00+00:00,103.02
2023-06-21 09:00:00+00:00,91.16
2023-06-21 10:00:00+00:00,89.12
2023-06-21 11:00:00+00:00,86.5
2023-06-21 12:00:00+00:00,86.64
2023-06-21 13:00:00+00:00,94.6
2023-06-21 14:00:00+00:00,100.16
2023-06-21 15:00:00+00:00,113.62
2023-06-21 16:00:00+00:00,138.17
2023-06-21 17:00:00+00:00,167.5
2023-06-21 18:00:00+00:00,190.24
2023-06-21 19:00:00+00:00,180.66
2023-06-21 20:00:00+00:00,155.57
2023-06-21 21:00:00+00:00,134.86
2023-06-21 22:00:00+00:00,132.91
2023-06-21 23:00:00+00:00,123.42
2023-06-22 00:00:00+00:00,115.4
2023-06-22 01:00:00+00:00,111.33
2023-06-22 02:00:00+00:00,107.02
2023-06-22 03:00:00+00:00,115.19
2023-06-22 04:00:00+00:00,136.02
2023-06-22 05:00:00+00:00,151.72
2023-06-22 06:00:00+00:00,153.43
2023-06-22 07:00:00+00:00,130.08
2023-06-22 08:00:00+00:00,116.0
2023-06-22 09:00:00+00:00,104.49
2023-06-22 10:00:00+00:00,102.91
2023-06-22 11:00:00+00:00,106.79
2023-06-22 12:00:00+00:00,106.46
2023-06-22 13:00:00+00:00,106.79
2023-06-22 14:00:00+00:00,108.19
2023-06-22 15:00:00+00:00,125.77
2023-06-22 16:00:00+00:00,137.3
2023-06-22 17:00:00+00:00,157.43
2023-06-22 18:00:00+00:00,155.23
2023-06-22 19:00:00+00:00,147.18
2023-06-22 20:00:00+00:00,134.34
2023-06-22 21:00:00+00:00,120.86
2023-06-22 22:00:00+00:00,103.86
2023-06-22 23:00:00+00:00,95.2
